         21065184 function calls (20204408 primitive calls) in 1464.394 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     6323 1328.995    0.210 1328.995    0.210 {method 'acquire' of '_thread.lock' objects}
       18    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pandas/core/dtypes/inference.py:288(<genexpr>)
        2    0.000    0.000    0.028    0.014 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pandas/util/_decorators.py:302(wrapper)
        1    0.000    0.000    0.003    0.003 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/torch/hub.py:643(_is_legacy_zip_format)
       18    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/torch/nn/modules/activation.py:104(extra_repr)
        2    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/logging/__init__.py:1600(getEffectiveLevel)
        1    0.000    0.000    0.146    0.146 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/torch/cuda/__init__.py:507(_device_count_nvml)
        1    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/pathlib.py:1356(exists)
      7/6    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/sre_compile.py:461(_get_literal_prefix)
        9    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:369(__init__)
       16    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:62(_path_split)
       15    0.000    0.000    0.000    0.000 {method 'move_to_end' of 'collections.OrderedDict' objects}
       28    0.000    0.000    0.000    0.000 {method 'pop' of 'list' objects}
        5    0.000    0.000    0.010    0.002 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/sklearn/metrics/_classification.py:1666(recall_score)
       20    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/artist.py:630(set_snap)
        4    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pandas/io/parsers/readers.py:414(validate_integer)
        2    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pandas/core/series.py:5160(isna)
        4    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pandas/core/dtypes/missing.py:480(_array_equivalent_object)
        4    0.000    0.000    0.000    0.000 {pandas._libs.lib.array_equivalent_object}
       10    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/torch/utils/data/dataloader.py:387(multiprocessing_context)
        2    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/torch/cuda/__init__.py:531(get_arch_list)
        6    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/torch/serialization.py:245(__exit__)
       15    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/numpy/core/multiarray.py:341(where)
       80    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/numpy/core/multiarray.py:498(can_cast)
        1    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/enum.py:600(__format__)
        7    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/sre_compile.py:598(_code)
       27    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/sre_parse.py:111(__init__)
        2    0.000    0.000    0.001    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/posixpath.py:391(realpath)
        8    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:951(path_stats)
       12    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:93(_path_isfile)
        8    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:471(_validate_timestamp_pyc)
       25    0.000    0.000    0.000    0.000 {built-in method from_bytes}
        1    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/sklearn/model_selection/_split.py:1688(__init__)
        5    0.000    0.000    0.009    0.002 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/sklearn/metrics/_classification.py:1077(fbeta_score)
       80    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/gridspec.py:70(<lambda>)
        7    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/argparse.py:808(__init__)
        2    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pandas/io/parsers/base_parser.py:232(_validate_parse_dates_presence)
        2    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pandas/core/internals/construction.py:457(<listcomp>)
        2    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pandas/io/common.py:463(infer_compression)
        6    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pandas/core/dtypes/common.py:422(is_period_dtype)
       24    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pandas/core/dtypes/common.py:569(<genexpr>)
        3    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/locale.py:350(_replace_encoding)
       40    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/numpy/lib/shape_base.py:1243(<genexpr>)
       15    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/numpy/lib/ufunclike.py:68(_dispatcher)
       46    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/numpy/core/multiarray.py:883(bincount)
        1    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/pathlib.py:318(resolve)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1404(_fill_cache)
       25    0.000    0.000    0.000    0.000 {built-in method sys.is_finalizing}
        1    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/multiprocessing/popen_fork.py:1(<module>)
        1    0.000    0.000    0.003    0.003 /fs04/sq58/Code/base_mammo/models/modelFactory.py:220(printTrainableParams)
       16    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/colors.py:226(<genexpr>)
        2    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/argparse.py:885(__init__)
        7    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/argparse.py:1385(_add_action)
        6    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pandas/io/parsers/base_parser.py:1183(_is_potential_multi_index)
       36    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pandas/io/parsers/c_parser_wrapper.py:357(<setcomp>)
       36    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pandas/core/internals/managers.py:1756(_extract_array)
        2    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pandas/core/indexes/range.py:160(_simple_new)
        2    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pandas/core/base.py:737(__iter__)
        1    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/torch/cuda/__init__.py:136(_check_cubins)
       45    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/numpy/core/multiarray.py:664(result_type)
        2    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/ctypes/__init__.py:374(__getattr__)
        1    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/sre_compile.py:411(_mk_bitmap)
       22    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/sre_parse.py:81(groups)
        1    0.000    0.000    0.005    0.005 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/importlib/__init__.py:109(import_module)
        7    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
        4    0.000    0.000    0.005    0.001 {built-in method builtins.__import__}
       10    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
       15    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/axes/_base.py:2600(use_sticky_edges)
       15    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/artist.py:1036(set_in_layout)
       40    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/transforms.py:2154(get_affine)
        1    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/__init__.py:183(<lambda>)
       30    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/cbook/__init__.py:818(<dictcomp>)
        2    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pandas/io/parsers/base_parser.py:605(_set_noconvert_dtype_columns)
        2    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pandas/io/parsers/base_parser.py:1211(_validate_parse_dates_arg)
        2    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pandas/io/common.py:883(_maybe_memory_map)
        2    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pandas/core/indexes/base.py:4807(identical)
        6    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pandas/core/dtypes/common.py:532(is_string_dtype)
       10    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pandas/core/dtypes/base.py:425(find)
        3    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/torch/nn/init.py:122(uniform_)
        3    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/torch/nn/modules/linear.py:116(extra_repr)
        1    0.000    0.000    0.146    0.146 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/torch/cuda/__init__.py:523(device_count)
        6    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/torch/serialization.py:1113(UnpicklerWrapper)
       45    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/numpy/core/fromnumeric.py:1279(_searchsorted_dispatcher)
        2    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/numpy/core/_dtype.py:321(_name_get)
        6    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/urllib/parse.py:112(_coerce_args)
       12    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/sre_parse.py:343(_escape)
        8    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:884(__init__)
        3    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/encodings/__init__.py:43(normalize_encoding)
        9    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:792(find_spec)
        9    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:143(__init__)
        9    0.000    0.000    0.000    0.000 {built-in method _imp.is_frozen}
       69    0.000    0.000    0.000    0.000 {built-in method builtins.ord}
       36    0.000    0.000    0.000    0.000 {method 'isidentifier' of 'str' objects}
        2    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/argparse.py:1554(__init__)
        1    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/argparse.py:1761(parse_known_args)
        7    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/argparse.py:2467(_get_formatter)
        1    0.000    0.000    0.116    0.116 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/torchvision/models/_api.py:65(get_state_dict)
        2    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pandas/io/parsers/c_parser_wrapper.py:191(close)
        2    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pandas/core/series.py:4572(reindex)
        6    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pandas/io/common.py:143(_expand_user)
        4    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pandas/io/common.py:171(stringify_path)
        2    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pandas/core/internals/managers.py:476(_consolidate_check)
        2    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pandas/core/internals/managers.py:884(__init__)
        2    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pandas/core/generic.py:5562(f)
        2    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pandas/core/generic.py:10220(any)
        1    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/torch/optim/optimizer.py:130(_hook_for_profile)
        1    0.000    0.000    0.001    0.001 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/torch/optim/adam.py:119(__init__)
        1    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/torch/nn/modules/loss.py:1167(__init__)
        1    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/torch/cuda/__init__.py:61(get_calls)
        8    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/torch/cuda/__init__.py:130(<genexpr>)
       13    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/torch/serialization.py:242(__enter__)
       30    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/numpy/lib/arraysetops.py:739(_union1d_dispatcher)
        4    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/numpy/core/_asarray.py:111(<setcomp>)
        1    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/torch/storage.py:247(_dtype_to_storage_type_map)
        6    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/urllib/parse.py:415(_remove_unsafe_bytes_from_url)
        1    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/enum.py:130(__prepare__)
        1    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/enum.py:588(__str__)
        6    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/sre_compile.py:423(_simple)
       37    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/sre_parse.py:249(match)
        2    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/signal.py:35(_enum_to_int)
        9    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/_distutils_hack/__init__.py:89(find_spec)
       54    0.000    0.000    0.000    0.000 {built-in method _imp.release_lock}
        1    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/sklearn/model_selection/_split.py:1797(_validate_shuffle_split)
       35    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/transforms.py:1805(transform_non_affine)
        4    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/_api/deprecation.py:355(<genexpr>)
        1    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/cbook/__init__.py:2146(_backend_module_name)
        4    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/argparse.py:1864(consume_optional)
        3    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/gettext.py:514(translation)
        2    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pandas/io/parsers/base_parser.py:791(_do_date_conversions)
        2    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pandas/io/common.py:98(close)
        2    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pandas/core/internals/managers.py:1770(<listcomp>)
        4    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pandas/core/generic.py:4805(<genexpr>)
       16    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pandas/core/indexes/base.py:4379(_values)
        2    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pandas/core/nanops.py:455(nanany)
       12    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pandas/core/dtypes/cast.py:1727(sanitize_to_nanoseconds)
        4    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pandas/core/common.py:200(<genexpr>)
        6    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pandas/core/dtypes/common.py:458(is_interval_dtype)
       30    0.000    0.000    0.000    0.000 {method '_is_mine' of '_multiprocessing.SemLock' objects}
        1    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/torch/nn/modules/dropout.py:13(__init__)
        1    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/logging/__init__.py:1336(__init__)
       27    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/torch/nn/modules/module.py:1989(extra_repr)
        5    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(prod)
       35    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/numpy/core/numeric.py:353(_full_like_dispatcher)
       11    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/numpy/core/fromnumeric.py:1002(_argsort_dispatcher)
        1    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/PIL/BmpImagePlugin.py:62(BmpImageFile)
        1    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/random.py:97(seed)
        1    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/enum.py:64(__init__)
        2    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/enum.py:447(_get_mixins_)
        1    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/enum.py:479(_find_new_)
        5    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/sre_compile.py:249(_compile_charset)
       24    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/sre_parse.py:286(tell)
        5    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/posixpath.py:64(isabs)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1319(__init__)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1445(path_hook_for_FileFinder)
        9    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:307(__init__)
        1    0.000    0.000    0.005    0.005 <frozen importlib._bootstrap>:994(_gcd_import)
       54    0.000    0.000    0.000    0.000 {built-in method _imp.acquire_lock}
       40    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/patches.py:4003(get_mutation_scale)
       35    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/transforms.py:1818(transform_path_non_affine)
       20    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/transforms.py:2158(inverted)
        1    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/pyplot.py:111(install_repl_displayhook)
        2    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/_api/deprecation.py:104(deprecated)
        7    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/argparse.py:1576(_add_action)
       17    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/argparse.py:1303(_registry_get)
        7    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/argparse.py:1501(_pop_action_class)
        1    0.000    0.000    0.851    0.851 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/torchvision/models/_utils.py:130(wrapper)
        1    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/torchvision/transforms/transforms.py:1297(__init__)
        5    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/PIL/Image.py:3434(register_save)
       11    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/PIL/Image.py:3457(register_extension)
        2    0.000    0.000    0.001    0.001 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pandas/io/parsers/base_parser.py:218(_open_handles)
        2    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pandas/io/parsers/base_parser.py:280(close)
        2    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pandas/io/parsers/base_parser.py:409(_make_index)
       12    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pandas/io/parsers/base_parser.py:1207(<genexpr>)
        2    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pandas/core/generic.py:7093(isna)
        4    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pandas/core/frame.py:1352(__len__)
        2    0.000    0.000    0.001    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pandas/core/construction.py:800(create_series_with_explicit_dtype)
        2    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pandas/core/dtypes/missing.py:221(_isna_array)
        6    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pandas/core/dtypes/common.py:725(is_signed_integer_dtype)
        6    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pandas/core/dtypes/common.py:779(is_unsigned_integer_dtype)
        1    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/torch/nn/modules/loss.py:20(__init__)
        1    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/torch/cuda/__init__.py:329(get_device_name)
       20    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/numpy/lib/function_base.py:1697(_extract_dispatcher)
       15    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/numpy/linalg/linalg.py:472(_unary_dispatcher)
       14    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/pathlib.py:442(readlink)
        1    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/pathlib.py:610(__getitem__)
        7    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/sre_parse.py:897(fix_flags)
        6    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/os.py:758(decode)
        2    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/posixpath.py:144(basename)
        2    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/posixpath.py:376(abspath)
        1    0.000    0.000    0.001    0.001 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/os.py:198(makedirs)
        8    0.000    0.000    0.000    0.000 {built-in method _imp._fix_co_filename}
        1    0.000    0.000    0.853    0.853 /fs04/sq58/Code/base_mammo/models/modelFactory.py:14(create_model)
